"name","year","selling_price","km_driven","mileage","engine","max_power","seats","owner_First Owner","owner_Fourth & Above Owner","owner_Second Owner","owner_Test Drive Car","owner_Third Owner","transmission_Automatic","transmission_Manual","fuel_CNG","fuel_Diesel","fuel_LPG","fuel_Petrol","seller_type_Dealer","seller_type_Individual","seller_type_Trustmark Dealer"
-0.914284451226625,0.0484612063117562,-0.233514434646166,1.33828022075367,0.999834645970576,-0.423777862948599,-0.495651100875643,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.718378405842131,0.0484612063117562,-0.332738821981336,0.887356263971287,0.432262845125774,0.0792225300974718,0.339586264439348,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.522472360457637,-1.92965648308934,-0.595683448419537,1.24102211242806,-0.431651754390208,0.0772105285252875,-0.382475306117514,-0.427231323075242,-1.36482625901648,-0.147895552189768,-0.59114347591358,-0.0248084743916217,3.69369276940291,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.326566315073143,-0.940597638388793,-0.512583024026332,1.01113931093116,0.899379459980346,-0.126001630265325,-0.0429479218431278,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-1.6823917719142,-0.630411983986846,0.887356263971287,-0.833472498351129,-0.323177784339385,-0.0938770294842857,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.326566315073143,0.790255339837168,-0.245917483063062,-0.438890667741614,0.181124880150198,-0.526389943129998,-0.27326066417592,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-1.6823917719142,-0.672582348604293,1.85993734722741,-0.532106940380438,-0.800022156947061,-0.962501254252925,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,14.5900152187764,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-3.16598003896503,-0.735837895530464,-1.14622236465516,-0.833472498351129,-1.3332025735759,-1.54252720238834,-1.48111180682503,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.130660269688649,-0.693332927213656,-0.357544918815128,0.356857491286127,1.04755085931594,-0.190385680575222,-0.690879346833416,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
0.0652457756958446,-0.198803504863381,-0.543590645068572,1.75383759269038,0.145965565053618,-0.119965625548772,-0.662585398143884,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
0.261151821080339,0.0484612063117562,-0.171499192561684,-0.0321749420163242,-0.102661020272202,0.00477847192665328,0.479075431478742,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-2.17692119426448,-0.677543567971052,0.533690415514514,-0.532106940380438,-0.936838263855592,-0.891766382529094,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-1.18786234956393,-0.444366257733402,1.24102211242806,-0.0298310104292855,-0.423777862948599,-0.498480495744596,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-1.6823917719142,-0.543590645068572,0.18002456705774,0,0,0,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-1.18786234956393,-0.568396741902365,0.356857491286127,-0.130286196419516,-0.800022156947061,-0.693708741702369,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
0.457057866464832,0.542990628662031,-0.295529676730647,-0.527307129855807,-0.318639670151199,-0.524377941557814,-0.269299511359386,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,0.542990628662031,0.173305553428032,0.00319164282935318,1.28110916674322,-0.423777862948599,-0.0853888448774261,1.68052964442434,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.326566315073143,-0.446068216038518,-0.171499192561684,-0.297424328358904,0.899379459980346,-0.126001630265325,-0.0429479218431278,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-2.91871532778989,-0.605605887153054,0.18002456705774,0.0706241755609445,-1.3332025735759,-1.27939347957569,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.326566315073143,0.542990628662031,0.0517556789424485,0.533690415514514,0.783855996091581,-0.126001630265325,-0.0788812366788336,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
0.457057866464832,-0.693332927213656,-0.575838570952503,0.533690415514514,0.397103530029194,0.00477847192665328,-0.775761192902013,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.522472360457637,0.790255339837168,0.386637986198648,-0.35047420562742,1.52722437241929,0.0792225300974718,0.200380036886849,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,0.295725917486893,-0.140491571519444,-0.527307129855807,1.80096475424266,-0.423777862948599,-0.495651100875643,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-0.446068216038518,-0.0474687083927217,0.0385582276750305,0.522672512516982,-0.423777862948599,-0.0769006602705665,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
0.652963911849326,1.03752005101231,-0.171499192561684,-0.615723591970001,0.221306954546291,-0.522365939985629,-0.218087464231332,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,0.542990628662031,-0.0784763294349623,-0.438890667741614,0.497558716019424,-0.526389943129998,-0.2381761678009,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,0.790255339837168,-0.45056778194185,-0.739506638929871,1.32631400043882,-1.3332025735759,-1.25109953088615,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
0.84886995723382,-0.198803504863381,-0.41956016089961,0.00319164282935318,-0.30608277190242,-0.423777862948599,-0.50130989061355,1.68052964442434,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-1.18786234956393,-0.51878454823478,0.887356263971287,-0.130286196419516,-0.800022156947061,-0.693708741702369,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,1.03752005101231,-0.475375119080485,-0.792556516198388,-0.657675922868226,-1.3332025735759,-1.62175025871903,2.73441012817413,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,0.790255339837168,0.0393526305255522,0.00319164282935318,1.22585881444859,-0.423777862948599,-0.0853888448774261,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
1.04477600261831,-2.67145061661475,-0.704830274488224,-0.35047420562742,0,0,0,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,-0.446068216038518,-0.605605887153054,-0.615723591970001,-1.36086222479984,-1.3332025735759,-1.5991150997674,-0.427231323075242,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.326566315073143,1.03752005101231,0.11377092102693,-1.19241112446362,-0.205627585912189,-0.526389943129998,-0.274109482636606,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,0.790255339837168,0.0145465336917597,-0.948169489519368,1.22585881444859,-0.423777862948599,-0.0853888448774261,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,0.919961576030973,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,1.28478476218744,-0.382351015648921,-1.05780590254097,3.52125981432536,-1.3332025735759,-1.44915717171288,-1.48111180682503,-1.36482625901648,-0.147895552189768,1.69142857740023,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,11.8987003660029,-1.08686818510154,-0.068531591880532,-0.898514237337505,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.914284451226625,1.28478476218744,-0.337700041348094,-0.969389440426774,1.13796052670714,-0.926778255994671,-0.690879346833416,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
-0.326566315073143,1.28478476218744,0.633458649694883,-1.14622236465516,-0.607448329873111,0.26633867631061,0.842652672139231,-0.427231323075242,0.732603847484929,-0.147895552189768,-0.59114347591358,-0.0248084743916217,-0.270698466528273,-0.385134702828936,0.385134702828936,-0.0840324520954236,-1.08686818510154,-0.068531591880532,1.11281149140919,-0.400988044658177,0.448637776423568,-0.172916224954089
